date,ticker,name,sector,close,volume,market_cap_usd
2023-07-18,JPM,JPMorgan Chase,Financials,164.29,10824788,450150000000
2023-07-18,MA,Mastercard,Financials,357.81,3630307,370490000000
2023-07-18,MCD,McDonald's,Cons. Discretionary,334.48,2870793,239080000000
2023-07-18,META,Meta Platforms,Communication Svcs.,274.69,19474513,684930000000
2023-07-18,MSFT,Microsoft,Technology,345.41,24688600,2406300000000
2023-07-18,NFLX,Netflix,Communication Svcs.,345.08,4144662,180380000000
2023-07-18,NVDA,NVIDIA,Technology,282.18,394108066,652750000000
2023-07-18,ORCL,Oracle,Technology,90.48,10651708,263040000000
2023-07-18,QCOM,Qualcomm,Technology,139.66,8594276,149420000000
2023-07-18,TSLA,Tesla,Cons. Discretionary,648.95,86261724,705170000000
2023-07-18,V,Visa,Financials,278.74,4153220,528340000000
2023-07-19,AAPL,Apple,Technology,165.86,85359997,2385820000000
2023-07-19,ADBE,Adobe,Technology,566.45,2570694,280870000000
2023-07-19,AMD,AMD,Technology,127.29,38285713,168870000000
2023-07-19,AMZN,Amazon,Cons. Discretionary,113.59,45618605,1187970000000
2023-07-19,AVGO,Broadcom,Technology,572.6,31150430,265570000000
2023-07-19,CAT,Caterpillar,Industrials,281.75,2526736,88860000000
2023-07-19,CRM,Salesforce,Technology,160.69,4644823,153010000000
2023-07-19,DIS,Walt Disney,Communication Svcs.,95.16,6379618,175550000000
2023-07-19,GE,GE Aerospace,Industrials,97.71,3850096,105740000000
2023-07-19,GOOGL,Alphabet,Communication Svcs.,125.29,30130958,1632800000000
2023-07-19,HD,Home Depot,Cons. Discretionary,361.93,4927818,341500000000
2023-07-19,HON,Honeywell,Industrials,200.48,3153354,153840000000
2023-07-19,IBM,IBM,Technology,144.43,6886524,136420000000
2023-07-19,INTC,Intel,Technology,43.79,45821760,133910000000
2023-07-19,JPM,JPMorgan Chase,Financials,165.38,14679612,453130000000
2023-07-19,MA,Mastercard,Financials,353.4,3540288,365930000000
2023-07-19,MCD,McDonald's,Cons. Discretionary,339.29,1494447,242520000000
2023-07-19,META,Meta Platforms,Communication Svcs.,273.69,21316390,682440000000
2023-07-19,MSFT,Microsoft,Technology,343.6,30959754,2393710000000
2023-07-19,NFLX,Netflix,Communication Svcs.,348.89,6701713,182380000000
2023-07-19,NVDA,NVIDIA,Technology,290.81,500795549,672700000000
2023-07-19,ORCL,Oracle,Technology,91.48,6384560,265950000000
2023-07-19,QCOM,Qualcomm,Technology,137.63,8586138,147240000000
2023-07-19,TSLA,Tesla,Cons. Discretionary,643.39,92450331,699130000000
2023-07-19,V,Visa,Financials,283.37,4520589,537120000000
2023-07-20,AAPL,Apple,Technology,166.96,72651253,2401650000000
2023-07-20,ADBE,Adobe,Technology,558.21,1867077,276790000000
2023-07-20,AMD,AMD,Technology,125.05,31059407,165890000000
2023-07-20,AMZN,Amazon,Cons. Discretionary,113.93,34418888,1191520000000
2023-07-20,AVGO,Broadcom,Technology,578.84,33288804,268460000000
2023-07-20,CAT,Caterpillar,Industrials,280.04,2405190,88330000000
2023-07-20,CRM,Salesforce,Technology,158.52,4553839,150950000000
2023-07-20,DIS,Walt Disney,Communication Svcs.,96.99,11348493,178920000000
2023-07-20,GE,GE Aerospace,Industrials,95.7,3269489,103560000000
2023-07-20,GOOGL,Alphabet,Communication Svcs.,124.28,23151289,1619640000000
2023-07-20,HD,Home Depot,Cons. Discretionary,364.51,3137396,343930000000
2023-07-20,HON,Honeywell,Industrials,203.4,2491947,156080000000
2023-07-20,IBM,IBM,Technology,144.93,3078773,136890000000
2023-07-20,INTC,Intel,Technology,43.8,36086441,133960000000
2023-07-20,JPM,JPMorgan Chase,Financials,164.06,7664278,449520000000
2023-07-20,MA,Mastercard,Financials,351.53,4313681,364000000000
2023-07-20,MCD,McDonald's,Cons. Discretionary,337.06,2925881,240920000000
2023-07-20,META,Meta Platforms,Communication Svcs.,267.14,17374774,666100000000
2023-07-20,MSFT,Microsoft,Technology,342.82,19926082,2388250000000
2023-07-20,NFLX,Netflix,Communication Svcs.,352.42,4355447,184220000000
2023-07-20,NVDA,NVIDIA,Technology,289.56,477489544,669830000000
2023-07-20,ORCL,Oracle,Technology,91.19,11528529,265100000000
2023-07-20,QCOM,Qualcomm,Technology,137.14,6839379,146720000000
2023-07-20,TSLA,Tesla,Cons. Discretionary,628.67,63908658,683130000000
2023-07-20,V,Visa,Financials,284.11,3208877,538520000000
2023-07-21,AAPL,Apple,Technology,172.06,115094997,2475040000000
2023-07-21,ADBE,Adobe,Technology,559.33,2101369,277340000000
2023-07-21,AMD,AMD,Technology,124.45,56891570,165110000000
2023-07-21,AMZN,Amazon,Cons. Discretionary,115.03,58869517,1203050000000
2023-07-21,AVGO,Broadcom,Technology,569.54,14792987,264140000000
2023-07-21,CAT,Caterpillar,Industrials,275.38,3202321,86850000000
2023-07-21,CRM,Salesforce,Technology,160.86,4059911,153170000000
2023-07-21,DIS,Walt Disney,Communication Svcs.,96.98,6177874,178910000000
2023-07-21,GE,GE Aerospace,Industrials,93.67,5668040,101370000000
2023-07-21,GOOGL,Alphabet,Communication Svcs.,122.64,18777283,1598250000000
2023-07-21,HD,Home Depot,Cons. Discretionary,368.96,6061114,348130000000
2023-07-21,HON,Honeywell,Industrials,202.19,3289191,155160000000
2023-07-21,IBM,IBM,Technology,145.76,3693481,137670000000
2023-07-21,INTC,Intel,Technology,43.9,38413297,134250000000
2023-07-21,JPM,JPMorgan Chase,Financials,165.02,10107030,452150000000
2023-07-21,MA,Mastercard,Financials,349.22,2616937,361600000000
2023-07-21,MCD,McDonald's,Cons. Discretionary,333.09,3011073,238090000000
2023-07-21,META,Meta Platforms,Communication Svcs.,276.4,14928996,689190000000
2023-07-21,MSFT,Microsoft,Technology,344.56,19740831,2400370000000
2023-07-21,NFLX,Netflix,Communication Svcs.,357.5,6140193,186880000000
2023-07-21,NVDA,NVIDIA,Technology,288.85,414730654,668170000000
2023-07-21,ORCL,Oracle,Technology,92.45,11829830,268750000000
2023-07-21,QCOM,Qualcomm,Technology,135.36,11591833,144810000000
2023-07-21,TSLA,Tesla,Cons. Discretionary,610.81,157806636,663730000000
2023-07-21,V,Visa,Financials,278.54,6367536,527950000000
2023-07-24,AAPL,Apple,Technology,169.69,46688309,2440890000000
2023-07-24,ADBE,Adobe,Technology,570.9,1991473,283070000000
2023-07-24,AMD,AMD,Technology,127.51,55044234,169170000000
2023-07-24,AMZN,Amazon,Cons. Discretionary,116.59,58431271,1219380000000
2023-07-24,AVGO,Broadcom,Technology,554.53,17087452,257180000000
2023-07-24,CAT,Caterpillar,Industrials,277.02,1881444,87370000000
2023-07-24,CRM,Salesforce,Technology,159.36,6324043,151750000000
2023-07-24,DIS,Walt Disney,Communication Svcs.,94.13,14619787,173650000000
2023-07-24,GE,GE Aerospace,Industrials,92.08,9163917,99640000000
2023-07-24,GOOGL,Alphabet,Communication Svcs.,123.36,35297660,1607630000000
2023-07-24,HD,Home Depot,Cons. Discretionary,364.49,5057384,343920000000
2023-07-24,HON,Honeywell,Industrials,205.93,2452146,158020000000
2023-07-24,IBM,IBM,Technology,144.59,4262964,136570000000
2023-07-24,INTC,Intel,Technology,43.73,64723534,133730000000
2023-07-24,JPM,JPMorgan Chase,Financials,160.41,7274208,439520000000
2023-07-24,MA,Mastercard,Financials,354.76,3055053,367330000000
2023-07-24,MCD,McDonald's,Cons. Discretionary,334.74,3091636,239260000000
2023-07-24,META,Meta Platforms,Communication Svcs.,272.17,12375375,678650000000
2023-07-24,MSFT,Microsoft,Technology,348.37,19895390,2426910000000
2023-07-24,NFLX,Netflix,Communication Svcs.,360.22,4922312,188300000000
2023-07-24,NVDA,NVIDIA,Technology,287.82,469734616,665800000000
2023-07-24,ORCL,Oracle,Technology,91.32,8683545,265490000000
2023-07-24,QCOM,Qualcomm,Technology,133.79,6400711,143130000000
2023-07-24,TSLA,Tesla,Cons. Discretionary,594.55,103062273,646050000000
2023-07-24,V,Visa,Financials,277.6,4971424,526180000000
2023-07-25,AAPL,Apple,Technology,168.96,43927809,2430440000000
2023-07-25,ADBE,Adobe,Technology,582.04,2089032,288600000000
2023-07-25,AMD,AMD,Technology,131.25,51715755,174130000000
2023-07-25,AMZN,Amazon,Cons. Discretionary,119.13,50174558,1245920000000
2023-07-25,AVGO,Broadcom,Technology,566.31,25391503,262650000000
2023-07-25,CAT,Caterpillar,Industrials,276.69,2660792,87270000000
2023-07-25,CRM,Salesforce,Technology,157.37,5598954,149860000000
2023-07-25,DIS,Walt Disney,Communication Svcs.,92.96,8344763,171490000000
2023-07-25,GE,GE Aerospace,Industrials,92.08,3791433,99650000000
2023-07-25,GOOGL,Alphabet,Communication Svcs.,123.16,28480522,1605040000000
2023-07-25,HD,Home Depot,Cons. Discretionary,362.79,3455654,342310000000
2023-07-25,HON,Honeywell,Industrials,206.81,3117366,158700000000
2023-07-25,IBM,IBM,Technology,147.58,4312083,139390000000
2023-07-25,INTC,Intel,Technology,43.7,40304088,133650000000
2023-07-25,JPM,JPMorgan Chase,Financials,161.39,16483299,442200000000
2023-07-25,MA,Mastercard,Financials,361.72,2933873,374540000000
2023-07-25,MCD,McDonald's,Cons. Discretionary,332.57,1871948,237710000000
2023-07-25,META,Meta Platforms,Communication Svcs.,266.81,14536185,665280000000
2023-07-25,MSFT,Microsoft,Technology,346.4,22234639,2413210000000
2023-07-25,NFLX,Netflix,Communication Svcs.,354.49,3191460,185300000000
2023-07-25,NVDA,NVIDIA,Technology,292.01,372972144,675480000000
2023-07-25,ORCL,Oracle,Technology,93.21,9304725,270970000000
2023-07-25,QCOM,Qualcomm,Technology,135.64,9527528,145120000000
2023-07-25,TSLA,Tesla,Cons. Discretionary,591.89,81223950,643170000000
2023-07-25,V,Visa,Financials,278.35,5266173,527610000000
2023-07-26,AAPL,Apple,Technology,169.54,70138733,2438820000000
2023-07-26,ADBE,Adobe,Technology,578.82,2808763,287000000000
2023-07-26,AMD,AMD,Technology,133.19,78063029,176700000000
2023-07-26,AMZN,Amazon,Cons. Discretionary,115.71,33289195,1210140000000
2023-07-26,AVGO,Broadcom,Technology,582.84,20499683,270310000000
2023-07-26,CAT,Caterpillar,Industrials,270.73,3404840,85390000000
2023-07-26,CRM,Salesforce,Technology,162.57,6149502,154810000000
2023-07-26,DIS,Walt Disney,Communication Svcs.,94.37,10367740,174100000000
2023-07-26,GE,GE Aerospace,Industrials,90.69,6468681,98140000000
2023-07-26,GOOGL,Alphabet,Communication Svcs.,121.8,32559036,1587350000000
2023-07-26,HD,Home Depot,Cons. Discretionary,366.31,4693630,345630000000
2023-07-26,HON,Honeywell,Industrials,207.68,2804014,159370000000
2023-07-26,IBM,IBM,Technology,150.92,4824921,142550000000
2023-07-26,INTC,Intel,Technology,43.86,35739853,134120000000
2023-07-26,JPM,JPMorgan Chase,Financials,161.03,15239945,441230000000
2023-07-26,MA,Mastercard,Financials,370.83,1984160,383980000000
2023-07-26,MCD,McDonald's,Cons. Discretionary,327.82,3662499,234320000000
2023-07-26,META,Meta Platforms,Communication Svcs.,255.72,23497506,637630000000
2023-07-26,MSFT,Microsoft,Technology,344.77,16559235,2401830000000
2023-07-26,NFLX,Netflix,Communication Svcs.,354.39,4956044,185250000000
2023-07-26,NVDA,NVIDIA,Technology,292.3,279827812,676170000000
2023-07-26,ORCL,Oracle,Technology,93.38,9755991,271450000000
2023-07-26,QCOM,Qualcomm,Technology,134.64,8007849,144040000000
2023-07-26,TSLA,Tesla,Cons. Discretionary,612.41,144922085,665470000000
2023-07-26,V,Visa,Financials,279.74,6528455,530240000000
2023-07-27,AAPL,Apple,Technology,171.97,39746159,2473800000000
2023-07-27,ADBE,Adobe,Technology,580.9,2309544,288040000000
2023-07-27,AMD,AMD,Technology,132.54,48252055,175830000000
2023-07-27,AMZN,Amazon,Cons. Discretionary,115.89,36457857,1212020000000
2023-07-27,AVGO,Broadcom,Technology,570.21,18324080,264460000000
2023-07-27,CAT,Caterpillar,Industrials,273.97,2115941,86410000000
2023-07-27,CRM,Salesforce,Technology,166.59,8119117,158630000000
2023-07-27,DIS,Walt Disney,Communication Svcs.,92.29,8631826,170260000000
2023-07-27,GE,GE Aerospace,Industrials,91.35,4551674,98850000000
2023-07-27,GOOGL,Alphabet,Communication Svcs.,121.96,29016505,1589430000000
2023-07-27,HD,Home Depot,Cons. Discretionary,361.87,2694156,341440000000
2023-07-27,HON,Honeywell,Industrials,211.16,2248443,162040000000
2023-07-27,IBM,IBM,Technology,149.47,6475835,141180000000
2023-07-27,INTC,Intel,Technology,44.15,40096284,135020000000
2023-07-27,JPM,JPMorgan Chase,Financials,164.28,10957680,450120000000
2023-07-27,MA,Mastercard,Financials,363.44,1707737,376320000000
2023-07-27,MCD,McDonald's,Cons. Discretionary,330.49,2582833,236230000000
2023-07-27,META,Meta Platforms,Communication Svcs.,257.97,20985293,643230000000
2023-07-27,MSFT,Microsoft,Technology,348.36,26608966,2426830000000
2023-07-27,NFLX,Netflix,Communication Svcs.,346.03,6997648,180880000000
2023-07-27,NVDA,NVIDIA,Technology,292.11,416257914,675710000000
2023-07-27,ORCL,Oracle,Technology,92.71,13254064,269520000000
2023-07-27,QCOM,Qualcomm,Technology,138.86,11491316,148560000000
2023-07-27,TSLA,Tesla,Cons. Discretionary,645.97,127463728,701940000000
2023-07-27,V,Visa,Financials,277.64,4962612,526250000000
2023-07-28,AAPL,Apple,Technology,170.97,76740542,2459360000000
2023-07-28,ADBE,Adobe,Technology,569.2,2821712,282230000000
2023-07-28,AMD,AMD,Technology,134.79,37695070,178820000000
2023-07-28,AMZN,Amazon,Cons. Discretionary,115.57,64203748,1208730000000
2023-07-28,AVGO,Broadcom,Technology,572.39,15188475,265470000000
2023-07-28,CAT,Caterpillar,Industrials,272.82,3352681,86050000000
2023-07-28,CRM,Salesforce,Technology,170.23,5670021,162100000000
2023-07-28,DIS,Walt Disney,Communication Svcs.,94.16,8687174,173710000000
2023-07-28,GE,GE Aerospace,Industrials,89.82,4240607,97200000000
2023-07-28,GOOGL,Alphabet,Communication Svcs.,121.54,26710080,1583940000000
2023-07-28,HD,Home Depot,Cons. Discretionary,367.99,3360055,347220000000
2023-07-28,HON,Honeywell,Industrials,209.44,1997417,160720000000
2023-07-28,IBM,IBM,Technology,150.99,2815597,142610000000
2023-07-28,INTC,Intel,Technology,46.05,37273019,140830000000
2023-07-28,JPM,JPMorgan Chase,Financials,170.54,10502407,467280000000
2023-07-28,MA,Mastercard,Financials,365.24,1958187,378190000000
2023-07-28,MCD,McDonald's,Cons. Discretionary,331.41,2603692,236890000000
2023-07-28,META,Meta Platforms,Communication Svcs.,261.83,35148631,652870000000
2023-07-28,MSFT,Microsoft,Technology,346.39,25760403,2413130000000
2023-07-28,NFLX,Netflix,Communication Svcs.,353.88,5422255,184990000000
2023-07-28,NVDA,NVIDIA,Technology,291.93,373892079,675310000000
2023-07-28,ORCL,Oracle,Technology,90.61,10610695,263420000000
2023-07-28,QCOM,Qualcomm,Technology,136.7,11798137,146240000000
2023-07-28,TSLA,Tesla,Cons. Discretionary,627.22,109059090,681550000000
2023-07-28,V,Visa,Financials,281.01,5097142,532650000000
2023-07-31,AAPL,Apple,Technology,173.32,56558475,2493150000000
2023-07-31,ADBE,Adobe,Technology,570.9,2096900,283080000000
2023-07-31,AMD,AMD,Technology,125.12,39885444,166000000000
2023-07-31,AMZN,Amazon,Cons. Discretionary,116.9,40392070,1222620000000
2023-07-31,AVGO,Broadcom,Technology,560.44,20326484,259930000000
2023-07-31,CAT,Caterpillar,Industrials,277.5,1991368,87530000000
2023-07-31,CRM,Salesforce,Technology,168.87,3104156,160800000000
2023-07-31,DIS,Walt Disney,Communication Svcs.,95.87,6580140,176850000000
2023-07-31,GE,GE Aerospace,Industrials,88.94,4245552,96250000000
2023-07-31,GOOGL,Alphabet,Communication Svcs.,121.78,18077686,1587070000000
2023-07-31,HD,Home Depot,Cons. Discretionary,367.26,2762241,346530000000
2023-07-31,HON,Honeywell,Industrials,208.92,3085920,160320000000
2023-07-31,IBM,IBM,Technology,152.15,4299601,143700000000
2023-07-31,INTC,Intel,Technology,47.57,35861903,145480000000
2023-07-31,JPM,JPMorgan Chase,Financials,170.41,9318538,466910000000
2023-07-31,MA,Mastercard,Financials,363.74,2353815,376630000000
2023-07-31,MCD,McDonald's,Cons. Discretionary,334.13,3652417,238830000000
2023-07-31,META,Meta Platforms,Communication Svcs.,256.62,13427211,639860000000
2023-07-31,MSFT,Microsoft,Technology,343.44,20148846,2392600000000
2023-07-31,NFLX,Netflix,Communication Svcs.,360.41,3706303,188400000000
2023-07-31,NVDA,NVIDIA,Technology,303.0,236913042,700910000000
2023-07-31,ORCL,Oracle,Technology,90.34,6938358,262620000000
2023-07-31,QCOM,Qualcomm,Technology,136.13,16295968,145640000000
2023-07-31,TSLA,Tesla,Cons. Discretionary,638.1,102025728,693380000000
2023-07-31,V,Visa,Financials,281.1,3111324,532810000000
2023-08-01,AAPL,Apple,Technology,173.99,39539466,2502820000000
2023-08-01,ADBE,Adobe,Technology,568.25,3513120,281760000000
2023-08-01,AMD,AMD,Technology,131.3,59422144,174190000000
2023-08-01,AMZN,Amazon,Cons. Discretionary,118.36,50983234,1237870000000
2023-08-01,AVGO,Broadcom,Technology,550.37,18342820,255250000000
2023-08-01,CAT,Caterpillar,Industrials,278.88,2827803,87960000000
2023-08-01,CRM,Salesforce,Technology,169.9,6623677,161780000000
2023-08-01,DIS,Walt Disney,Communication Svcs.,94.48,4788004,174300000000
2023-08-01,GE,GE Aerospace,Industrials,90.48,5062767,97920000000
2023-08-01,GOOGL,Alphabet,Communication Svcs.,123.83,25195184,1613800000000
2023-08-01,HD,Home Depot,Cons. Discretionary,367.46,5036006,346710000000
2023-08-01,HON,Honeywell,Industrials,206.71,1591679,158620000000
2023-08-01,IBM,IBM,Technology,155.13,3932151,146520000000
2023-08-01,INTC,Intel,Technology,47.69,34288213,145870000000
2023-08-01,JPM,JPMorgan Chase,Financials,166.77,14333789,456940000000
2023-08-01,MA,Mastercard,Financials,364.67,2858525,377600000000
2023-08-01,MCD,McDonald's,Cons. Discretionary,340.0,1721446,243030000000
2023-08-01,META,Meta Platforms,Communication Svcs.,256.34,19181880,639160000000
2023-08-01,MSFT,Microsoft,Technology,341.7,26114915,2380440000000
2023-08-01,NFLX,Netflix,Communication Svcs.,354.62,4946356,185370000000
2023-08-01,NVDA,NVIDIA,Technology,301.85,405132175,698260000000
2023-08-01,ORCL,Oracle,Technology,88.54,7885871,257390000000
2023-08-01,QCOM,Qualcomm,Technology,134.99,10058211,144420000000
2023-08-01,TSLA,Tesla,Cons. Discretionary,608.54,51430212,661260000000
2023-08-01,V,Visa,Financials,281.85,4315165,534230000000
2023-08-02,AAPL,Apple,Technology,175.93,53071079,2530690000000
2023-08-02,ADBE,Adobe,Technology,574.36,2593293,284790000000
2023-08-02,AMD,AMD,Technology,128.61,54635614,170630000000
2023-08-02,AMZN,Amazon,Cons. Discretionary,118.23,50604769,1236530000000
2023-08-02,AVGO,Broadcom,Technology,571.72,28028676,265160000000
2023-08-02,CAT,Caterpillar,Industrials,284.29,1358633,89670000000
2023-08-02,CRM,Salesforce,Technology,172.22,4922516,163990000000
2023-08-02,DIS,Walt Disney,Communication Svcs.,93.83,10068205,173100000000
2023-08-02,GE,GE Aerospace,Industrials,91.21,4884834,98710000000
2023-08-02,GOOGL,Alphabet,Communication Svcs.,124.49,30400819,1622390000000
2023-08-02,HD,Home Depot,Cons. Discretionary,364.46,2174886,343890000000
2023-08-02,HON,Honeywell,Industrials,206.26,1828625,158280000000
2023-08-02,IBM,IBM,Technology,156.98,2830048,148270000000
2023-08-02,INTC,Intel,Technology,46.65,29723541,142670000000
2023-08-02,JPM,JPMorgan Chase,Financials,165.76,11035974,454190000000
2023-08-02,MA,Mastercard,Financials,362.04,1687283,374880000000
2023-08-02,MCD,McDonald's,Cons. Discretionary,338.39,1945380,241880000000
2023-08-02,META,Meta Platforms,Communication Svcs.,262.9,26190982,655530000000
2023-08-02,MSFT,Microsoft,Technology,339.39,22883115,2364350000000
2023-08-02,NFLX,Netflix,Communication Svcs.,344.95,4484994,180320000000
2023-08-02,NVDA,NVIDIA,Technology,294.69,255479484,681680000000
2023-08-02,ORCL,Oracle,Technology,89.36,10868876,259770000000
2023-08-02,QCOM,Qualcomm,Technology,135.38,5948883,144840000000
2023-08-02,TSLA,Tesla,Cons. Discretionary,630.02,104464586,684600000000
2023-08-02,V,Visa,Financials,278.57,5943749,528010000000
2023-08-03,AAPL,Apple,Technology,174.54,58001863,2510690000000
2023-08-03,ADBE,Adobe,Technology,577.6,4113051,286400000000
2023-08-03,AMD,AMD,Technology,140.98,33651817,187030000000
2023-08-03,AMZN,Amazon,Cons. Discretionary,121.34,71125146,1269020000000
2023-08-03,AVGO,Broadcom,Technology,598.25,14384050,277460000000
2023-08-03,CAT,Caterpillar,Industrials,282.46,1938319,89090000000
2023-08-03,CRM,Salesforce,Technology,172.69,4323398,164440000000
2023-08-03,DIS,Walt Disney,Communication Svcs.,93.01,14210564,171580000000
2023-08-03,GE,GE Aerospace,Industrials,92.6,4071686,100210000000
2023-08-03,GOOGL,Alphabet,Communication Svcs.,122.8,15210272,1600390000000
2023-08-03,HD,Home Depot,Cons. Discretionary,371.02,4737748,350070000000
2023-08-03,HON,Honeywell,Industrials,205.33,2039534,157560000000
2023-08-03,IBM,IBM,Technology,158.11,5067431,149330000000
2023-08-03,INTC,Intel,Technology,46.8,45579100,143130000000
2023-08-03,JPM,JPMorgan Chase,Financials,164.43,10761478,450540000000
2023-08-03,MA,Mastercard,Financials,356.64,1588188,369280000000
2023-08-03,MCD,McDonald's,Cons. Discretionary,337.49,3658049,241230000000
2023-08-03,META,Meta Platforms,Communication Svcs.,261.22,14307419,651330000000
2023-08-03,MSFT,Microsoft,Technology,335.69,27519677,2338620000000
2023-08-03,NFLX,Netflix,Communication Svcs.,337.42,6728659,176380000000
2023-08-03,NVDA,NVIDIA,Technology,295.47,462868425,683480000000
2023-08-03,ORCL,Oracle,Technology,89.04,14967961,258850000000
2023-08-03,QCOM,Qualcomm,Technology,133.14,7718430,142440000000
2023-08-03,TSLA,Tesla,Cons. Discretionary,610.96,109610195,663890000000
2023-08-03,V,Visa,Financials,280.72,4871378,532090000000
2023-08-04,AAPL,Apple,Technology,175.86,65960982,2529670000000
2023-08-04,ADBE,Adobe,Technology,598.62,2761626,296820000000
2023-08-04,AMD,AMD,Technology,145.16,57583312,192580000000
2023-08-04,AMZN,Amazon,Cons. Discretionary,122.29,58989710,1278970000000
2023-08-04,AVGO,Broadcom,Technology,603.39,21062755,279850000000
2023-08-04,CAT,Caterpillar,Industrials,283.61,3756467,89450000000
2023-08-04,CRM,Salesforce,Technology,174.04,5393675,165730000000
2023-08-04,DIS,Walt Disney,Communication Svcs.,91.57,8477843,168920000000
2023-08-04,GE,GE Aerospace,Industrials,90.89,7478178,98360000000
2023-08-04,GOOGL,Alphabet,Communication Svcs.,124.9,20751250,1627680000000
2023-08-04,HD,Home Depot,Cons. Discretionary,377.25,3712349,355950000000
2023-08-04,HON,Honeywell,Industrials,203.48,2220308,156140000000
2023-08-04,IBM,IBM,Technology,157.08,3536930,148360000000
2023-08-04,INTC,Intel,Technology,46.03,42475554,140790000000
2023-08-04,JPM,JPMorgan Chase,Financials,162.36,11459865,444860000000
2023-08-04,MA,Mastercard,Financials,356.12,2577484,368740000000
2023-08-04,MCD,McDonald's,Cons. Discretionary,341.96,2206423,244430000000
2023-08-04,META,Meta Platforms,Communication Svcs.,269.26,14046827,671390000000
2023-08-04,MSFT,Microsoft,Technology,340.43,25166287,2371640000000
2023-08-04,NFLX,Netflix,Communication Svcs.,349.77,6183750,182840000000
2023-08-04,NVDA,NVIDIA,Technology,293.62,371267984,679210000000
2023-08-04,ORCL,Oracle,Technology,87.02,12611269,252970000000
2023-08-04,QCOM,Qualcomm,Technology,131.31,7837542,140480000000
2023-08-04,TSLA,Tesla,Cons. Discretionary,643.42,89280931,699160000000
2023-08-04,V,Visa,Financials,286.44,5915181,542930000000
2023-08-07,AAPL,Apple,Technology,175.54,59144552,2525170000000
2023-08-07,ADBE,Adobe,Technology,606.77,1937538,300860000000
2023-08-07,AMD,AMD,Technology,141.86,41094301,188200000000
2023-08-07,AMZN,Amazon,Cons. Discretionary,119.72,50638089,1252090000000
2023-08-07,AVGO,Broadcom,Technology,622.39,30512087,288660000000
2023-08-07,CAT,Caterpillar,Industrials,280.04,1760304,88330000000
2023-08-07,CRM,Salesforce,Technology,177.96,4643775,169460000000
2023-08-07,DIS,Walt Disney,Communication Svcs.,90.57,11869880,167090000000
2023-08-07,GE,GE Aerospace,Industrials,90.76,5660261,98210000000
2023-08-07,GOOGL,Alphabet,Communication Svcs.,125.36,36564238,1633740000000
2023-08-07,HD,Home Depot,Cons. Discretionary,380.32,3400158,358850000000
2023-08-07,HON,Honeywell,Industrials,202.92,2529605,155720000000
2023-08-07,IBM,IBM,Technology,157.0,4220772,148290000000
2023-08-07,INTC,Intel,Technology,46.55,43775829,142360000000
2023-08-07,JPM,JPMorgan Chase,Financials,163.97,10679296,449290000000
2023-08-07,MA,Mastercard,Financials,355.43,2632052,368030000000
2023-08-07,MCD,McDonald's,Cons. Discretionary,341.51,1808149,244110000000
2023-08-07,META,Meta Platforms,Communication Svcs.,268.07,27551616,668430000000
2023-08-07,MSFT,Microsoft,Technology,343.4,39808502,2392330000000
2023-08-07,NFLX,Netflix,Communication Svcs.,355.79,6021578,185980000000
2023-08-07,NVDA,NVIDIA,Technology,310.01,295328696,717130000000
2023-08-07,ORCL,Oracle,Technology,88.99,8612808,258710000000
2023-08-07,QCOM,Qualcomm,Technology,131.08,7826883,140240000000
2023-08-07,TSLA,Tesla,Cons. Discretionary,644.56,119739642,700400000000
2023-08-07,V,Visa,Financials,280.58,5063190,531830000000
2023-08-08,AAPL,Apple,Technology,175.21,53925094,2520360000000
2023-08-08,ADBE,Adobe,Technology,594.41,1826656,294730000000
2023-08-08,AMD,AMD,Technology,144.5,52779253,191700000000
2023-08-08,AMZN,Amazon,Cons. Discretionary,118.35,68751478,1237780000000
2023-08-08,AVGO,Broadcom,Technology,641.46,23246417,297500000000
2023-08-08,CAT,Caterpillar,Industrials,278.84,3737065,87950000000
2023-08-08,CRM,Salesforce,Technology,175.85,3334304,167450000000
2023-08-08,DIS,Walt Disney,Communication Svcs.,91.35,9651721,168520000000
2023-08-08,GE,GE Aerospace,Industrials,91.92,2989973,99470000000
2023-08-08,GOOGL,Alphabet,Communication Svcs.,125.8,27972972,1639450000000
2023-08-08,HD,Home Depot,Cons. Discretionary,382.54,4140573,360950000000
2023-08-08,HON,Honeywell,Industrials,202.99,2037536,155770000000
2023-08-08,IBM,IBM,Technology,156.96,4749328,148240000000
2023-08-08,INTC,Intel,Technology,46.32,45042505,141660000000
2023-08-08,JPM,JPMorgan Chase,Financials,164.92,5109760,451890000000
2023-08-08,MA,Mastercard,Financials,354.37,2498770,366930000000
2023-08-08,MCD,McDonald's,Cons. Discretionary,341.83,2711505,244330000000
2023-08-08,META,Meta Platforms,Communication Svcs.,268.01,22916046,668280000000
2023-08-08,MSFT,Microsoft,Technology,346.16,31766553,2411530000000
2023-08-08,NFLX,Netflix,Communication Svcs.,354.51,3519802,185310000000
2023-08-08,NVDA,NVIDIA,Technology,323.16,464281961,747550000000
2023-08-08,ORCL,Oracle,Technology,88.06,9354344,255980000000
2023-08-08,QCOM,Qualcomm,Technology,133.84,5128402,143190000000
2023-08-08,TSLA,Tesla,Cons. Discretionary,660.86,74675714,718110000000
2023-08-08,V,Visa,Financials,283.27,5066456,536930000000
2023-08-09,AAPL,Apple,Technology,176.25,99097084,2535350000000
